movieId,avg_rating,rating_count,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,cluster
1593,2.59375,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1594,3.59375,32,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1597,3.292307692307692,130,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,3
1603,2.6333333333333333,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1608,3.039408866995074,203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1610,3.8515625,256,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1611,3.014705882352941,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1614,3.1,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1615,3.411764705882353,34,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1616,2.8125,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6
1617,3.935763888888889,288,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3
1619,3.4011627906976742,86,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
1620,3.2209302325581395,43,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
1625,3.7336065573770494,244,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3
1627,3.1470588235294117,34,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3
1633,3.5,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1635,3.5842696629213484,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1639,3.4694444444444446,180,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1641,3.4661458333333335,192,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1643,3.6538461538461537,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1644,2.3875,120,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1645,3.5,180,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3
1648,3.2222222222222223,18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1649,3.433333333333333,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
1653,3.866336633663366,303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3
1658,3.1551724137931036,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1663,3.622448979591837,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
1665,2.7950819672131146,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1672,3.56140350877193,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1673,3.741573033707865,178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1674,3.7115384615384617,130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1676,3.2,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1678,3.4146341463414633,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1680,3.563106796116505,103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1681,1.794871794871795,39,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
1682,3.777136258660508,433,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1683,3.6538461538461537,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1687,3.1474358974358974,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1688,3.342857142857143,70,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
1689,3.59375,32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1690,2.9673202614379086,153,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1693,3.5866666666666664,75,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
1694,3.689189189189189,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1701,3.511111111111111,45,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1702,2.4761904761904763,84,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1704,3.9316455696202532,395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1707,1.5964912280701755,57,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1711,3.3363636363636364,55,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3
1713,2.7195121951219514,41,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1717,2.627049180327869,122,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1719,3.857142857142857,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1721,3.2794432548179873,467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1722,3.2245989304812834,187,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1726,2.8780487804878048,41,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
1727,3.1714285714285713,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1729,3.585858585858586,198,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
1730,3.6739130434782608,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1732,3.9972299168975067,361,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1734,3.717391304347826,23,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1735,3.119565217391304,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1747,3.50709219858156,141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1748,3.7461139896373057,193,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4
1752,2.7777777777777777,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1753,3.276315789473684,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1754,3.5714285714285716,49,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,3
1760,1.719298245614035,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1769,2.9054054054054053,37,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1772,2.5625,48,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1777,3.3798882681564244,179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1779,3.0742574257425743,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
1784,3.664814814814815,270,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1792,3.2016129032258065,62,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1797,3.825,20,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5
1799,3.5384615384615383,39,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
1801,3.056603773584906,106,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
1805,3.076923076923077,104,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
1810,3.2115384615384617,52,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1821,2.75,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1831,2.628205128205128,117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1833,3.107142857142857,42,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
1834,3.7818181818181817,55,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
1835,3.090909090909091,88,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1836,3.466666666666667,15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1840,3.3958333333333335,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1845,3.235294117647059,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3
1848,2.9347826086956523,23,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1862,1.9848484848484849,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1866,2.789473684210526,19,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1873,3.7837837837837838,37,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,6
1876,2.889937106918239,159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4
1882,2.377049180327869,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
1883,3.1444444444444444,45,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1884,3.811111111111111,180,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1885,3.3461538461538463,39,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1888,2.8653846153846154,26,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1889,3.4166666666666665,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3
1892,3.491228070175439,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1894,2.7115384615384617,78,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1895,3.34375,48,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1907,3.532608695652174,138,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2
1909,3.2711267605633805,142,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,3
1911,2.4634146341463414,123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1912,3.573170731707317,82,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3
1913,3.712121212121212,33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
1914,3.625,28,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1916,3.477272727272727,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1917,2.7492354740061162,327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4
1918,3.126086956521739,115,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1920,2.7903225806451615,62,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
1921,3.72192513368984,187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3
1923,3.3352769679300294,343,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1924,2.85,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1927,3.7,40,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
1931,3.816666666666667,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1939,4.189655172413793,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
1944,3.796875,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,6
1945,3.9683544303797467,79,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1947,3.713636363636364,110,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1949,4.140625,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1950,3.9,50,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
1951,3.823529411764706,34,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1952,3.891566265060241,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1953,3.769230769230769,117,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1954,3.5905172413793105,232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1955,3.77027027027027,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1956,3.9339622641509435,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1957,3.6011904761904763,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1958,3.402173913043478,46,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1959,3.4272727272727272,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1960,3.8263157894736843,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1961,3.8385269121813033,353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1962,3.7844827586206895,116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1963,3.629032258064516,31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1964,3.473684210526316,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
1965,3.41044776119403,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1966,3.642857142857143,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1967,3.6707317073170733,123,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
1968,3.7465034965034967,286,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1969,2.71875,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1970,3.097560975609756,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1971,2.7037037037037037,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1974,2.707692307692308,65,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1975,2.75,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1982,3.5233644859813085,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1983,2.88,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1991,2.9,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1994,3.5291970802919708,137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1995,2.65625,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1997,3.771573604060914,197,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2000,3.6059322033898304,236,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2001,3.3195266272189348,169,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2002,3.1092436974789917,119,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2003,3.3263157894736843,190,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2004,2.8653846153846154,78,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005,3.6033519553072626,179,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2006,3.1294117647058823,170,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2009,3.6095890410958904,73,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,3
2010,4.030487804878049,82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2011,3.5609756097560976,328,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2012,3.307926829268293,328,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4
2013,3.1037735849056602,53,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
2014,2.984375,32,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2015,3.6136363636363638,22,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2018,3.356521739130435,115,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2019,4.191860465116279,172,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
2020,3.602272727272727,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2021,3.261904761904762,126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2022,3.6666666666666665,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2023,3.466417910447761,134,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
2025,3.3421052631578947,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2028,3.8869565217391306,460,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
2034,2.814814814814815,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2042,2.4893617021276597,47,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2046,3.638888888888889,54,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2048,3.6375,40,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2052,2.9390243902439024,41,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2053,2.1645569620253164,79,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2054,2.7459016393442623,244,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2058,3.47008547008547,117,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
2059,2.9915254237288136,59,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2060,3.0930232558139537,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2064,3.680722891566265,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2065,3.8229166666666665,48,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
2067,3.8513513513513513,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,6
2068,3.55,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
2070,3.375,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2072,3.2416666666666667,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2076,3.8191489361702127,141,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3
2078,3.5698529411764706,136,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2080,3.4458333333333333,120,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2081,3.388095238095238,210,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
2082,2.871794871794872,78,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2083,3.6147540983606556,61,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2085,3.409090909090909,132,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2087,3.5235849056603774,106,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2088,2.520408163265306,49,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2089,3.5697674418604652,43,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2090,3.5545454545454547,55,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2092,2.5285714285714285,35,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2
2093,3.227272727272727,22,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2094,3.095505617977528,89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2096,3.533707865168539,89,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2100,3.1515151515151514,132,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2105,3.3445121951219514,164,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2106,3.2884615384615383,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
2107,2.5185185185185186,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2108,3.55,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2109,3.5783132530120483,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2110,3.370967741935484,31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
2111,3.342857142857143,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2112,3.2413793103448274,29,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2114,3.517857142857143,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2115,3.623611111111111,360,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2116,3.1012658227848102,79,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2117,3.640845070422535,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2118,3.735294117647059,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
2120,3.282608695652174,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2121,2.888888888888889,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2122,2.90625,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2123,3.268292682926829,41,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
2124,3.223333333333333,150,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2125,3.4885057471264367,87,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2126,2.875,68,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3
2130,3.9210526315789473,19,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3
2132,3.9716981132075473,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2133,3.3728813559322033,59,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2134,3.342391304347826,92,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2135,2.9166666666666665,24,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2136,2.9571428571428573,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2137,3.3125,72,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2138,3.774193548387097,31,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
2139,3.6714285714285713,70,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2140,3.636842105263158,95,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2141,3.508771929824561,57,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2142,3.0,32,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
2143,3.2111111111111112,45,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2144,3.462962962962963,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2145,3.292134831460674,89,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2146,3.090909090909091,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2150,3.690909090909091,110,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2151,3.0434782608695654,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2153,2.090909090909091,55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2155,3.1956521739130435,23,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2159,3.326923076923077,26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2160,3.7905982905982905,117,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2161,3.409375,160,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2162,2.5714285714285716,21,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2163,2.125,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2167,3.230769230769231,182,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2174,3.4551495016611296,301,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2176,3.9507042253521125,71,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
2183,3.847826086956522,69,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3
2186,4.040697674418604,86,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,3
2188,2.6724137931034484,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2193,3.4834710743801653,121,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2194,3.8596938775510203,196,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2202,3.703125,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
2203,4.086956521739131,46,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
2208,3.9583333333333335,36,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3
2231,3.669724770642202,109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2232,3.643835616438356,146,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
2236,3.125,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
